Open time,Open,High,Low,Close,Volume
2018-01-27 01:00:00,1051.03,1085.0,1032.2,1065.77,44804.29
2018-01-27 13:00:00,1064.0,1127.99,1060.02,1118.99,52090.05
2018-01-28 01:00:00,1118.99,1265.0,1112.0,1264.28,79705.78
2018-01-28 13:00:00,1264.11,1277.0,1208.0,1251.96,63804.95
2018-01-29 01:00:00,1251.96,1258.89,1170.0,1184.88,72180.93
2018-01-29 13:00:00,1185.4,1208.0,1161.65,1177.01,33111.84
2018-01-30 01:00:00,1177.01,1186.85,1120.0,1169.89,48723.15
2018-01-30 13:00:00,1167.16,1175.0,1051.0,1085.5,106555.41
2018-01-31 01:00:00,1084.63,1118.09,1029.0,1111.91,66238.68
2018-01-31 13:00:00,1111.91,1135.0,1085.0,1124.81,34133.36
2018-02-01 01:00:00,1125.96,1164.99,1090.5,1116.0,70033.77
2018-02-01 13:00:00,1116.0,1162.36,981.0,1041.94,133321.52
2018-02-02 01:00:00,1041.89,1047.2,845.0,847.01,140105.27
2018-02-02 13:00:00,847.01,988.42,783.67,922.3,237269.96
2018-02-03 01:00:00,923.67,972.97,851.0,971.44,86342.63
2018-02-03 13:00:00,971.44,998.0,941.8,971.0,73695.25
2018-02-04 01:00:00,971.0,975.0,885.03,886.67,57298.07
2018-02-04 13:00:00,886.67,905.0,789.0,823.56,129147.96
2018-02-05 01:00:00,821.6,862.47,761.5,764.43,98690.71
2018-02-05 13:00:00,763.01,789.99,634.94,697.92,266825.82
2018-02-06 01:00:00,697.93,724.0,570.1,633.96,347613.38
2018-02-06 13:00:00,633.96,798.0,620.0,779.25,301331.04
2018-02-07 01:00:00,779.99,840.0,714.18,820.42,174427.64
2018-02-07 13:00:00,821.42,849.0,747.95,754.0,181975.8
2018-02-08 01:00:00,753.19,786.93,751.0,781.66,10516.26
2018-02-09 01:00:00,781.66,843.0,781.66,834.0,17579.47
2018-02-09 13:00:00,833.15,882.2,823.99,877.0,77868.2
2018-02-10 01:00:00,876.3,911.2,851.03,869.73,107795.4
2018-02-10 13:00:00,870.0,884.98,800.0,851.15,107022.66
2018-02-11 01:00:00,851.15,851.93,768.28,819.44,106773.1
2018-02-11 13:00:00,818.5,857.0,805.0,808.99,82550.31
2018-02-12 01:00:00,808.58,874.0,807.46,855.92,81417.97
2018-02-12 13:00:00,855.92,877.56,840.26,866.66,62168.97
2018-02-13 01:00:00,866.39,871.0,820.0,834.91,67520.65
2018-02-13 13:00:00,835.0,853.0,829.17,841.57,42785.28
2018-02-14 01:00:00,841.57,875.0,841.3,874.5,44601.48
2018-02-14 13:00:00,874.37,924.99,874.37,919.09,105741.37
2018-02-15 01:00:00,919.09,946.66,895.59,908.5,89614.54
2018-02-15 13:00:00,908.5,939.94,908.0,924.55,66023.25
2018-02-16 01:00:00,924.55,948.48,901.36,921.78,66670.76
2018-02-16 13:00:00,922.24,943.98,917.04,938.67,48869.4
2018-02-17 01:00:00,938.6,968.68,933.48,955.39,62986.05
2018-02-17 13:00:00,955.07,974.0,954.26,969.99,47104.99
2018-02-18 01:00:00,969.99,978.5,897.0,929.18,100801.91
2018-02-18 13:00:00,929.18,948.79,907.75,911.0,59327.88
2018-02-19 01:00:00,911.0,951.0,906.04,945.31,43034.81
2018-02-19 13:00:00,945.48,956.22,932.12,938.11,37064.69
2018-02-20 01:00:00,939.17,961.0,927.1,936.52,52104.33
2018-02-20 13:00:00,936.52,946.09,873.0,882.99,67952.34
2018-02-21 01:00:00,882.99,908.88,856.51,884.75,90078.71
2018-02-21 13:00:00,884.72,894.23,812.87,835.89,86121.84
2018-02-22 01:00:00,836.35,871.96,811.04,827.62,60014.24
2018-02-22 13:00:00,827.42,833.89,786.6,801.49,77547.61
2018-02-23 01:00:00,801.47,875.2,785.99,870.32,84060.85
2018-02-23 13:00:00,870.62,885.0,823.29,851.6,70446.57
2018-02-24 01:00:00,851.59,875.0,819.19,828.02,54769.46
2018-02-24 13:00:00,828.04,839.67,805.0,833.94,34542.12
2018-02-25 01:00:00,833.92,849.5,820.62,837.6,29217.87
2018-02-25 13:00:00,836.44,846.98,813.18,841.19,30213.4
2018-02-26 01:00:00,841.46,865.9,833.0,861.13,31297.53
2018-02-26 13:00:00,861.0,882.0,852.0,867.98,43613.93
2018-02-27 01:00:00,867.98,897.49,860.69,885.17,36465.54
2018-02-27 13:00:00,885.95,890.77,864.21,870.11,27022.14
2018-02-28 01:00:00,871.84,891.0,858.99,864.53,31459.02
2018-02-28 13:00:00,864.53,875.0,850.3,853.5,22161.43
2018-03-01 01:00:00,853.5,874.62,848.65,869.07,21165.17
2018-03-01 13:00:00,869.12,879.96,863.0,870.63,22619.84
2018-03-02 01:00:00,870.63,876.22,856.03,859.66,22878.4
2018-03-02 13:00:00,859.66,866.0,850.0,856.28,16557.86
2018-03-03 01:00:00,856.27,870.78,856.22,861.75,18251.89
2018-03-03 13:00:00,861.9,869.61,852.3,856.02,15918.41
2018-03-04 01:00:00,856.51,857.75,836.24,849.22,16427.39
2018-03-04 13:00:00,849.22,868.0,848.61,866.66,13307.63
2018-03-05 01:00:00,866.61,870.0,861.3,869.14,14695.85
2018-03-05 13:00:00,869.0,871.75,847.2,849.84,15871.95
2018-03-06 01:00:00,849.81,853.18,826.24,832.32,21882.27
2018-03-06 13:00:00,832.35,835.26,803.01,813.11,26775.79
2018-03-07 01:00:00,813.31,826.2,775.0,790.97,29022.23
2018-03-07 13:00:00,790.98,796.19,718.4,749.9,79991.05
2018-03-08 01:00:00,749.02,772.07,730.0,760.79,31832.59
2018-03-08 13:00:00,760.28,761.36,684.0,695.46,44480.18
2018-03-09 01:00:00,695.48,705.0,640.0,684.76,61534.29
2018-03-09 13:00:00,684.76,727.92,676.26,723.71,55011.09
2018-03-10 01:00:00,723.65,745.0,716.0,730.65,33002.99
2018-03-10 13:00:00,730.65,739.0,673.06,680.58,30009.69
2018-03-11 01:00:00,680.58,709.99,659.15,705.46,36915.33
2018-03-11 13:00:00,705.13,735.0,697.29,720.85,37052.03
2018-03-12 01:00:00,721.0,740.5,711.25,736.24,24859.06
2018-03-12 13:00:00,736.98,737.99,676.31,697.11,42873.8
2018-03-13 01:00:00,696.52,713.76,683.9,694.55,25051.86
2018-03-13 13:00:00,694.55,697.95,680.0,689.94,30683.33
2018-03-14 01:00:00,690.16,703.54,655.5,656.08,29888.51
2018-03-14 13:00:00,656.65,664.0,585.0,610.1,60015.74
2018-03-15 01:00:00,610.1,620.53,570.0,617.77,57815.82
2018-03-15 13:00:00,617.76,621.12,587.51,608.83,36610.9
2018-03-16 01:00:00,608.83,614.9,584.15,603.0,29630.24
2018-03-16 13:00:00,603.0,625.3,597.3,599.05,35089.97
2018-03-17 01:00:00,599.03,609.26,591.07,597.54,18537.44
2018-03-17 13:00:00,596.93,598.26,544.0,546.95,49485.02
2018-03-18 01:00:00,547.98,548.95,495.0,517.52,65840.37
2018-03-18 13:00:00,517.52,560.0,450.0,537.0,182976.85
2018-03-19 01:00:00,537.39,558.5,515.8,538.1,90654.75
2018-03-19 13:00:00,537.98,560.0,523.17,556.88,94144.02
2018-03-20 01:00:00,556.88,556.96,515.0,532.98,63984.18
2018-03-20 13:00:00,532.98,567.87,526.4,557.0,71442.73
2018-03-21 01:00:00,557.0,590.52,552.9,579.52,58684.18
2018-03-21 13:00:00,580.19,584.41,545.11,559.17,58335.0
2018-03-22 01:00:00,559.15,578.6,533.41,535.99,56414.35
2018-03-22 13:00:00,536.39,544.65,516.0,539.92,54691.85
2018-03-23 01:00:00,539.78,543.0,509.2,524.01,54421.15
2018-03-23 13:00:00,524.63,544.72,506.71,543.03,51994.92
2018-03-24 01:00:00,543.2,545.99,524.13,526.6,44652.9
2018-03-24 13:00:00,526.62,543.0,518.63,520.22,43057.89
2018-03-25 01:00:00,521.17,523.9,512.0,515.32,32240.09
2018-03-25 14:00:00,515.0,536.0,513.08,523.74,39663.08
2018-03-26 02:00:00,523.95,527.67,480.2,485.32,50748.63
2018-03-26 14:00:00,485.32,497.85,465.56,485.0,100335.6
2018-03-27 02:00:00,485.0,491.55,450.33,458.22,71979.65
2018-03-27 14:00:00,458.19,473.0,446.0,448.5,66209.11
2018-03-28 02:00:00,448.5,466.0,440.14,460.55,51098.82
2018-03-28 14:00:00,460.7,462.55,442.05,446.67,38796.66
2018-03-29 02:00:00,446.07,449.43,405.12,408.41,81328.31
2018-03-29 14:00:00,408.48,418.68,380.0,384.0,144013.63
2018-03-30 02:00:00,383.87,412.04,366.0,391.4,183894.57
2018-03-30 14:00:00,391.58,396.7,370.0,392.43,108360.22
2018-03-31 02:00:00,392.4,419.4,388.52,402.09,101016.33
2018-03-31 14:00:00,402.09,410.0,389.65,393.92,66817.27
2018-04-01 02:00:00,393.93,399.91,371.7,374.65,50237.99
2018-04-01 14:00:00,374.97,388.0,356.9,378.58,100256.01
2018-04-02 02:00:00,378.58,394.87,375.05,391.79,60996.53
2018-04-02 14:00:00,391.55,392.0,375.0,385.05,52245.62
2018-04-03 02:00:00,385.0,404.74,380.13,397.52,68664.83
2018-04-03 14:00:00,397.86,419.08,397.19,415.01,69232.72
2018-04-04 02:00:00,415.0,416.5,380.15,385.07,71147.49
2018-04-04 14:00:00,384.65,388.0,370.0,378.16,69450.91
2018-04-05 02:00:00,378.15,384.32,365.61,379.76,62517.74
2018-04-05 14:00:00,379.75,387.03,371.47,381.22,57796.32
2018-04-06 02:00:00,381.56,385.91,362.54,368.53,50348.49
2018-04-06 14:00:00,368.7,371.68,364.66,368.89,24110.2
2018-04-07 02:00:00,368.89,385.27,368.28,381.76,32581.46
2018-04-07 14:00:00,381.76,394.75,375.5,384.51,38881.97
2018-04-08 02:00:00,384.51,400.58,384.0,400.58,24201.31
2018-04-08 14:00:00,400.51,404.05,394.5,400.4,33194.21
2018-04-09 02:00:00,400.4,431.99,394.0,395.69,102461.47
2018-04-09 14:00:00,395.19,403.66,387.1,399.44,49192.03
2018-04-10 02:00:00,399.25,404.07,391.4,396.0,38046.07
2018-04-10 14:00:00,396.0,418.68,395.45,416.07,43348.23
2018-04-11 02:00:00,415.53,420.0,410.38,414.53,40222.61
2018-04-11 14:00:00,414.58,433.54,413.8,429.52,46484.08
2018-04-12 02:00:00,429.9,476.73,412.88,460.32,120873.16
2018-04-12 14:00:00,460.31,499.0,451.15,495.67,128893.22
2018-04-13 02:00:00,494.3,525.81,480.22,517.8,133582.48
2018-04-13 14:00:00,517.8,530.0,483.0,495.11,118169.6
2018-04-14 02:00:00,494.69,515.0,486.26,496.21,74553.3
2018-04-14 14:00:00,496.22,510.98,485.58,502.68,46730.04
2018-04-15 02:00:00,502.68,527.15,502.51,521.69,61062.5
2018-04-15 14:00:00,521.7,535.0,520.0,533.88,47676.66
2018-04-16 02:00:00,533.88,538.0,505.01,512.65,75357.25
2018-04-16 14:00:00,512.66,514.04,497.31,511.46,55002.28
2018-04-17 02:00:00,512.09,520.49,503.73,517.93,44675.85
2018-04-17 14:00:00,517.93,521.2,500.02,502.56,51866.11
2018-04-18 02:00:00,502.56,517.21,501.12,516.8,33069.96
2018-04-18 14:00:00,516.8,526.99,507.1,526.09,40091.99
2018-04-19 02:00:00,526.49,539.4,521.03,536.28,53116.83
2018-04-19 14:00:00,536.51,571.61,534.0,568.14,59118.94
2018-04-20 02:00:00,568.14,591.52,556.5,590.0,86740.75
2018-04-20 14:00:00,590.01,622.17,580.5,617.09,73468.29
2018-04-21 02:00:00,616.8,624.5,570.23,586.59,104832.41
2018-04-21 14:00:00,586.59,613.99,584.0,604.87,54532.55
2018-04-22 02:00:00,604.87,633.56,589.0,625.14,53874.26
2018-04-22 14:00:00,625.2,643.49,614.31,620.92,66253.11
2018-04-23 02:00:00,620.67,642.16,618.02,637.36,39061.57
2018-04-23 14:00:00,637.45,649.11,632.27,645.09,38414.13
2018-04-24 02:00:00,644.58,693.0,643.76,688.29,73416.31
2018-04-24 14:00:00,688.35,712.99,686.08,701.58,98021.36
2018-04-25 02:00:00,701.16,703.3,600.1,629.04,195709.73
2018-04-25 14:00:00,629.07,649.36,593.83,618.0,145729.77
2018-04-26 02:00:00,617.73,638.0,600.0,633.23,91697.82
2018-04-26 14:00:00,633.23,666.19,623.09,661.51,64056.19
2018-04-27 02:00:00,661.51,686.82,635.73,680.34,63348.49
2018-04-27 14:00:00,680.34,686.81,639.41,643.46,71455.0
2018-04-28 02:00:00,643.41,687.51,638.76,677.96,58589.51
2018-04-28 14:00:00,677.96,694.9,673.46,682.86,54538.85
2018-04-29 02:00:00,683.5,700.49,665.28,674.23,69473.25
2018-04-29 14:00:00,675.07,691.8,669.0,690.85,40546.99
2018-04-30 02:00:00,690.85,695.3,673.18,686.65,56638.56
2018-04-30 14:00:00,687.52,692.54,662.2,670.78,55856.36
2018-05-01 02:00:00,670.78,675.0,627.58,659.69,80716.01
2018-05-01 14:00:00,659.09,675.6,642.92,672.0,52407.66
2018-05-02 02:00:00,671.99,688.12,663.0,683.12,42802.96
2018-05-02 14:00:00,683.0,691.99,669.0,688.56,43382.55
2018-05-03 02:00:00,688.55,732.26,685.39,722.55,92761.63
2018-05-03 14:00:00,722.2,792.08,722.2,779.0,136657.58
2018-05-04 02:00:00,779.0,810.0,756.91,802.01,99505.36
2018-05-04 14:00:00,802.27,807.5,762.6,785.99,80419.04
2018-05-05 02:00:00,785.8,823.2,781.56,817.8,61624.13
2018-05-05 14:00:00,818.19,832.66,799.61,819.5,67007.06
2018-05-06 02:00:00,819.5,839.99,770.0,774.07,98668.27
2018-05-06 14:00:00,774.05,796.83,752.49,794.3,68202.89
2018-05-07 02:00:00,794.3,799.14,705.46,733.0,151003.69
2018-05-07 14:00:00,733.0,766.87,701.0,752.49,133233.37
2018-05-08 02:00:00,753.0,777.0,727.98,728.01,78440.07
2018-05-08 14:00:00,728.01,759.05,720.02,748.99,56666.13
2018-05-09 02:00:00,748.99,750.75,710.26,743.96,64951.92
2018-05-09 14:00:00,743.49,760.74,741.1,751.75,47401.46
2018-05-10 02:00:00,752.4,769.88,751.0,760.84,41734.13
2018-05-10 14:00:00,760.83,766.93,720.0,722.52,60285.16
2018-05-11 02:00:00,722.52,737.23,676.19,678.0,114721.01
2018-05-11 14:00:00,677.6,694.8,663.0,676.96,102232.54
2018-05-12 02:00:00,676.96,689.31,633.2,677.13,91404.42
2018-05-12 14:00:00,677.07,690.2,651.04,684.11,75396.66
2018-05-13 02:00:00,684.56,700.69,666.31,695.01,49754.57
2018-05-13 14:00:00,695.84,742.0,694.82,729.08,86267.82
2018-05-14 02:00:00,729.08,733.99,687.0,713.34,85737.52
2018-05-14 14:00:00,713.33,743.9,686.0,727.49,97729.41
2018-05-15 02:00:00,727.49,740.0,720.0,732.51,55226.89
2018-05-15 14:00:00,732.51,735.85,695.0,704.91,71964.33
2018-05-16 02:00:00,704.91,712.84,673.52,704.66,65133.36
2018-05-16 14:00:00,704.66,708.28,678.01,706.29,53769.11
2018-05-17 02:00:00,706.8,719.25,695.0,700.95,51392.11
2018-05-17 14:00:00,701.71,708.56,662.0,667.62,55331.27
2018-05-18 02:00:00,667.62,685.68,656.0,680.56,61292.99
2018-05-18 14:00:00,680.78,694.9,667.89,692.6,45248.67
2018-05-19 02:00:00,693.26,709.16,682.31,709.16,35156.74
2018-05-19 14:00:00,709.16,717.8,684.0,697.0,53672.11
2018-05-20 02:00:00,697.0,718.2,688.4,712.5,40296.32
2018-05-20 14:00:00,713.13,729.88,706.98,716.16,45708.42
2018-05-21 02:00:00,716.16,720.46,704.39,709.52,47026.39
2018-05-21 14:00:00,709.52,711.5,688.0,696.7,49058.76
2018-05-22 02:00:00,697.1,699.6,681.13,683.67,41377.61
2018-05-22 14:00:00,683.7,688.0,637.32,640.99,65681.97
2018-05-23 02:00:00,640.86,669.0,610.0,620.99,99508.46
2018-05-23 14:00:00,620.4,629.54,560.0,577.19,157591.32
2018-05-24 02:00:00,577.19,612.1,550.0,564.76,116160.37
2018-05-24 14:00:00,565.0,604.46,555.01,602.18,79694.26
2018-05-25 02:00:00,602.08,617.46,582.41,597.57,68100.15
2018-05-25 14:00:00,597.57,607.05,568.7,585.55,49976.11
2018-05-26 02:00:00,585.56,606.29,578.32,599.58,39194.06
2018-05-26 14:00:00,599.59,607.62,582.1,586.0,38460.06
2018-05-27 02:00:00,586.03,592.0,572.01,575.83,48627.27
2018-05-27 14:00:00,575.78,577.0,557.43,570.4,48470.0
2018-05-28 02:00:00,570.81,576.2,523.61,529.36,84846.22
2018-05-28 14:00:00,529.64,541.38,506.11,511.5,68351.62
2018-05-29 02:00:00,511.5,556.47,510.0,552.9,90037.85
2018-05-29 14:00:00,553.69,573.43,548.04,567.36,99044.99
2018-05-30 02:00:00,567.09,585.83,555.28,570.82,66591.65
2018-05-30 14:00:00,571.0,573.02,541.2,557.19,55540.62
2018-05-31 02:00:00,557.87,578.8,552.98,574.93,49226.67
2018-05-31 14:00:00,574.46,586.73,568.0,577.81,50874.86
2018-06-01 02:00:00,577.81,590.26,568.9,570.63,45311.72
2018-06-01 14:00:00,570.14,589.66,564.93,579.0,38529.12
2018-06-02 02:00:00,579.0,598.0,572.9,592.73,45839.06
2018-06-02 14:00:00,592.73,599.17,587.01,590.85,34419.09
2018-06-03 02:00:00,590.85,628.81,590.1,619.93,45827.19
2018-06-03 14:00:00,620.0,626.47,606.95,619.66,38296.15
2018-06-04 02:00:00,619.66,625.47,591.2,592.32,53347.53
2018-06-04 14:00:00,592.46,599.96,580.15,591.02,42991.92
2018-06-05 02:00:00,591.02,609.0,570.36,587.02,47373.65
2018-06-05 14:00:00,587.76,614.0,583.0,609.05,41680.09
2018-06-06 02:00:00,609.29,613.35,598.41,606.01,33933.99
2018-06-06 14:00:00,606.01,612.67,593.4,607.4,36218.93
2018-06-07 02:00:00,606.68,618.0,605.08,607.6,33387.94
2018-06-07 14:00:00,608.14,611.5,598.24,605.16,26786.25
2018-06-08 02:00:00,605.2,608.45,595.1,596.56,29272.49
2018-06-08 14:00:00,596.56,602.94,593.33,598.68,19955.52
2018-06-09 02:00:00,599.29,608.97,598.51,605.1,18923.87
2018-06-09 14:00:00,605.39,605.98,591.0,592.87,19984.19
2018-06-10 02:00:00,592.44,592.87,557.31,567.06,61028.04
2018-06-10 14:00:00,566.67,571.18,501.13,524.11,129322.55
2018-06-11 02:00:00,524.64,535.51,509.0,533.54,75412.53
2018-06-11 14:00:00,533.54,534.2,508.66,531.69,70400.55
2018-06-12 02:00:00,531.08,538.88,520.0,531.87,62612.46
2018-06-12 14:00:00,532.34,532.9,482.0,493.0,95610.69
2018-06-13 02:00:00,493.0,501.97,461.0,476.01,84884.27
2018-06-13 14:00:00,476.0,480.99,449.06,475.47,96957.93
2018-06-14 02:00:00,475.47,495.24,468.67,487.95,72694.64
2018-06-14 14:00:00,487.95,529.0,460.0,519.29,133398.43
2018-06-15 02:00:00,519.3,521.0,489.39,495.64,74195.84
2018-06-15 14:00:00,495.63,512.04,481.62,487.48,86336.69
2018-06-16 02:00:00,487.47,502.98,484.0,497.46,60770.79
2018-06-16 14:00:00,497.46,503.28,483.72,496.74,70324.66
2018-06-17 02:00:00,496.45,507.6,496.17,500.95,59162.71
2018-06-17 14:00:00,500.89,503.45,492.7,497.14,58154.22
2018-06-18 02:00:00,497.15,499.94,487.27,492.67,57825.82
2018-06-18 14:00:00,492.42,524.48,492.41,517.95,86000.86
2018-06-19 02:00:00,517.77,542.0,510.01,534.0,66767.03
2018-06-19 14:00:00,533.66,548.2,527.0,537.97,81381.35
2018-06-20 02:00:00,537.68,538.89,515.08,523.3,75723.54
2018-06-20 14:00:00,523.31,542.02,518.06,536.49,48168.5
2018-06-21 02:00:00,536.34,544.98,528.0,536.18,43483.68
2018-06-21 14:00:00,536.24,536.32,521.11,526.18,36379.22
2018-06-22 02:00:00,526.32,526.44,483.5,486.99,84041.67
2018-06-22 14:00:00,486.92,487.3,450.0,462.09,128617.86
2018-06-23 02:00:00,462.4,477.0,455.0,472.59,58212.34
2018-06-23 14:00:00,472.61,481.0,462.83,473.41,36252.93
2018-06-24 02:00:00,473.4,475.81,432.0,440.34,92562.18
2018-06-24 14:00:00,440.72,462.96,419.53,454.41,105701.92
2018-06-25 02:00:00,454.29,467.93,444.37,465.4,49624.15
2018-06-25 14:00:00,465.22,474.47,452.91,458.7,73317.97
2018-06-26 02:00:00,459.04,460.81,452.07,455.92,9200.14
2018-06-26 14:00:00,455.39,455.95,429.0,429.34,74802.96
2018-06-27 02:00:00,429.81,442.2,425.46,434.13,59721.8
2018-06-27 14:00:00,434.2,445.95,420.19,441.64,39434.56
2018-06-28 02:00:00,441.36,443.96,430.0,435.88,43921.54
2018-06-28 14:00:00,435.88,440.0,416.45,420.22,68388.02
2018-06-29 02:00:00,420.48,425.19,406.47,410.81,63981.51
2018-06-29 14:00:00,411.14,442.0,404.48,434.77,95513.8
2018-06-30 02:00:00,434.77,463.15,434.51,453.54,105397.36
2018-06-30 14:00:00,453.32,459.0,441.0,454.09,51771.84
2018-07-01 02:00:00,454.2,457.77,446.17,454.83,39560.67
2018-07-01 14:00:00,455.0,455.8,443.73,452.1,71665.96
2018-07-02 02:00:00,452.14,454.0,444.16,450.67,74960.43
2018-07-02 14:00:00,450.7,481.83,449.24,476.25,107624.68
2018-07-03 02:00:00,476.32,486.98,462.7,472.38,92276.43
2018-07-03 14:00:00,472.39,472.5,457.0,461.82,94678.12
2018-07-04 02:00:00,461.78,468.34,458.02,466.49,22578.24
2018-07-04 14:00:00,466.66,482.7,462.96,467.38,79307.96
2018-07-05 02:00:00,467.19,480.0,461.54,472.81,69145.81
2018-07-05 14:00:00,472.81,477.5,458.8,467.87,56660.2
2018-07-06 02:00:00,467.79,470.51,451.29,463.22,59879.15
2018-07-06 14:00:00,463.03,476.0,463.03,470.47,40549.5
2018-07-07 02:00:00,470.48,472.86,465.33,470.7,23564.45
2018-07-07 14:00:00,470.69,487.99,461.5,485.57,60065.5
2018-07-08 02:00:00,485.57,492.89,482.05,486.03,70786.67
2018-07-08 14:00:00,486.09,495.98,484.1,486.77,73916.46
2018-07-09 02:00:00,486.55,488.98,478.67,482.52,39937.8
2018-07-09 14:00:00,482.51,484.01,468.2,471.71,49594.35
2018-07-10 02:00:00,471.73,473.23,427.69,435.18,109945.96
2018-07-10 14:00:00,435.09,444.42,428.92,432.48,63695.01
2018-07-11 02:00:00,432.55,452.69,424.2,443.98,85926.0
2018-07-11 14:00:00,443.95,446.24,432.16,444.99,73096.59
2018-07-12 02:00:00,444.99,445.36,426.5,429.43,98004.27
2018-07-12 14:00:00,429.51,434.53,416.94,431.14,83872.81
2018-07-13 02:00:00,431.14,439.53,429.11,437.58,74564.95
2018-07-13 14:00:00,437.57,442.47,424.62,432.46,75755.37
2018-07-14 02:00:00,432.43,436.78,428.26,432.58,56131.45
2018-07-14 14:00:00,432.65,440.0,430.3,433.19,66122.25
2018-07-15 02:00:00,433.2,448.45,430.52,447.09,66891.58
2018-07-15 14:00:00,447.08,455.0,443.65,449.78,73523.69
2018-07-16 02:00:00,449.79,477.68,444.03,473.58,86772.9
2018-07-16 14:00:00,473.5,480.57,470.1,478.49,85667.81
2018-07-17 02:00:00,478.49,482.38,465.53,466.67,78412.16
2018-07-17 14:00:00,467.04,512.0,465.29,498.76,136905.91
2018-07-18 02:00:00,498.89,515.47,494.21,497.87,107134.44
2018-07-18 14:00:00,497.88,501.0,468.01,479.41,129003.37
2018-07-19 02:00:00,479.4,481.17,469.02,479.89,78083.96
2018-07-19 14:00:00,480.27,484.15,462.57,468.57,93224.11
2018-07-20 02:00:00,468.7,469.48,451.93,465.16,86491.07
2018-07-20 14:00:00,465.42,471.02,440.0,449.04,74382.31
2018-07-21 02:00:00,449.04,464.51,441.18,457.05,43213.74
2018-07-21 14:00:00,457.05,468.97,454.99,460.23,31045.9
2018-07-22 02:00:00,460.23,467.26,455.48,463.9,23977.51
2018-07-22 14:00:00,463.89,472.2,454.19,457.47,36707.38
